comment_id,sentence_id,attribution,primary_attribution,secondary_attribution,multiple_attribution_1,other_attribution,actual_comment_ids
1572,1572.4,0,,,,,UghgUL4H1VDx1XgCoAEC.8Q33a5S5ZAj8UFgLpNwVw1.4
435,435.0,1,overpopulation,,,,UghkPoKGNzvn5HgCoAEC.0
435,435.1,1,overpopulation,,,,UghkPoKGNzvn5HgCoAEC.1
435,435.2,0,,,,,UghkPoKGNzvn5HgCoAEC.2
652,652.0,0,,,,,UghogVKdbqIbDHgCoAEC.0
652,652.1,1,overpopulation,government inaction,climate change,,UghogVKdbqIbDHgCoAEC.1
652,652.2,0,,,,,UghogVKdbqIbDHgCoAEC.2
652,652.3,0,,,,,UghogVKdbqIbDHgCoAEC.3
1772,1772.0,0,,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Y7HuFaRMWo.0
1772,1772.1,0,,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Y7HuFaRMWo.1
1772,1772.2,0,,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Y7HuFaRMWo.2
1772,1772.3,0,,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Y7HuFaRMWo.3
1772,1772.4,1,overpopulation,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Y7HuFaRMWo.4
1772,1772.5,1,overpopulation,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Y7HuFaRMWo.5
1772,1772.6,1,overpopulation,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Y7HuFaRMWo.6
1772,1772.7,0,,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Y7HuFaRMWo.7
1772,1772.8,1,overpopulation,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Y7HuFaRMWo.8
905,905.0,0,,,,,UghpsEG-PKkKzHgCoAEC.8IP26ac-HAA8Ya4vVmdOPv.0
1188,1188.0,0,,,,,Ughqh1cNXWP_-XgCoAEC.0
1188,1188.1,1,lack of infrastructure,,,,Ughqh1cNXWP_-XgCoAEC.1
636,636.0,0,,,,,UghrvLcT1qdRZXgCoAEC.0
636,636.1,1,agriculture,,,,UghrvLcT1qdRZXgCoAEC.1
636,636.2,1,overpopulation,,,,UghrvLcT1qdRZXgCoAEC.2
636,636.3,0,,,,,UghrvLcT1qdRZXgCoAEC.3
2380,2380.0,1,religion,,,,Ughsw6W4f_213ngCoAEC.0
2380,2380.1,1,religion,,,,Ughsw6W4f_213ngCoAEC.1
2380,2380.2,1,religion,,,,Ughsw6W4f_213ngCoAEC.2
2380,2380.3,1,lack of awareness,lack of awareness,,,Ughsw6W4f_213ngCoAEC.3
2380,2380.4,1,lack of awareness,,,,Ughsw6W4f_213ngCoAEC.4
2380,2380.5,0,,,,,Ughsw6W4f_213ngCoAEC.5
2380,2380.6,0,,,,,Ughsw6W4f_213ngCoAEC.6
2929,2929.0,1,government inaction,lack of infrastructure,,,Ughsw6W4f_213ngCoAEC.8VDKBF86cxS8_3QSzPGaKx.0
35,35.0,1,agriculture,,,,Ughtv1CZO6y9A3gCoAEC.0
35,35.1,1,industrial development,human activity,,,Ughtv1CZO6y9A3gCoAEC.1
1856,1856.0,0,,,,,UghwfL6mZ6D4J3gCoAEC.8JFAtEMVSUx8gf0oPVQJkZ.0
1856,1856.1,0,,,,,UghwfL6mZ6D4J3gCoAEC.8JFAtEMVSUx8gf0oPVQJkZ.1
1856,1856.2,0,,,,,UghwfL6mZ6D4J3gCoAEC.8JFAtEMVSUx8gf0oPVQJkZ.2
1856,1856.3,1,government inaction,religion,,,UghwfL6mZ6D4J3gCoAEC.8JFAtEMVSUx8gf0oPVQJkZ.3
1856,1856.4,0,,,,,UghwfL6mZ6D4J3gCoAEC.8JFAtEMVSUx8gf0oPVQJkZ.4
1856,1856.5,0,,,,,UghwfL6mZ6D4J3gCoAEC.8JFAtEMVSUx8gf0oPVQJkZ.5
1371,1371.0,1,lack of infrastructure,,,,UghznuSENnx1nXgCoAEC.8V3IkFqlxxU8X1PYMMj-xI.0
1371,1371.1,1,lack of infrastructure,,,,UghznuSENnx1nXgCoAEC.8V3IkFqlxxU8X1PYMMj-xI.1
1371,1371.2,1,lack of infrastructure,,,,UghznuSENnx1nXgCoAEC.8V3IkFqlxxU8X1PYMMj-xI.2
3083,3083.0,1,contamination,human activity,,,Ugi5qa7kvjDH93gCoAEC.0
3083,3083.1,1,overpopulation,,,,Ugi5qa7kvjDH93gCoAEC.1
505,505.0,0,,,,,Ugi7FBAojNrPh3gCoAEC.8Q2NAgifYQC8UdP0VIj3Of.0
2457,2457.0,1,contamination,,,,Ugi8jxvZ74SjdXgCoAEC.0
2457,2457.1,0,,,,,Ugi8jxvZ74SjdXgCoAEC.1
2457,2457.2,0,,,,,Ugi8jxvZ74SjdXgCoAEC.2
2457,2457.3,1,religion,,,,Ugi8jxvZ74SjdXgCoAEC.3
2457,2457.4,0,,,,,Ugi8jxvZ74SjdXgCoAEC.4
2457,2457.5,1,lack of awareness,government inaction,,,Ugi8jxvZ74SjdXgCoAEC.5
2457,2457.6,0,,,,,Ugi8jxvZ74SjdXgCoAEC.6
2457,2457.7,0,,,,,Ugi8jxvZ74SjdXgCoAEC.7
1069,1069.0,1,contamination,,,,UgiAJvlmYPcY0ngCoAEC.0
1069,1069.1,1,government inaction,,,,UgiAJvlmYPcY0ngCoAEC.1
2710,2710.0,0,,,,,UgiDi996a0i0S3gCoAEC.0
2710,2710.1,0,,,,,UgiDi996a0i0S3gCoAEC.1
2710,2710.2,1,contamination,,,,UgiDi996a0i0S3gCoAEC.2
2710,2710.3,1,human activity,,,,UgiDi996a0i0S3gCoAEC.3
2710,2710.4,1,human activity,,,,UgiDi996a0i0S3gCoAEC.4
2710,2710.5,0,,,,,UgiDi996a0i0S3gCoAEC.5
323,323.0,0,,,,,UgiFdM2OmziKQngCoAEC.89BBdGlybJT8pHd3VZ-nji.0
323,323.1,1,industrial development,,,,UgiFdM2OmziKQngCoAEC.89BBdGlybJT8pHd3VZ-nji.1
323,323.2,1,industrial development,,,,UgiFdM2OmziKQngCoAEC.89BBdGlybJT8pHd3VZ-nji.2
323,323.3,1,lack of infrastructure,,,,UgiFdM2OmziKQngCoAEC.89BBdGlybJT8pHd3VZ-nji.3
2700,2700.0,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.0
2700,2700.1,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.1
2700,2700.2,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.2
2700,2700.3,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.3
2700,2700.4,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.4
2700,2700.5,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.5
2700,2700.6,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.6
2700,2700.7,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.7
2700,2700.8,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.8
2700,2700.9,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08J8V70dOcrV.9
2641,2641.0,1,overpopulation,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08VLNTtM3Aic.0
2641,2641.1,1,overpopulation,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08VLNTtM3Aic.1
1960,1960.0,1,overpopulation,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08XXc9it9eyp.0
1960,1960.1,1,overpopulation,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08XXc9it9eyp.1
1791,1791.0,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.0
1791,1791.1,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.1
1791,1791.2,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.2
1791,1791.3,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.3
1791,1791.4,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.4
1791,1791.5,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.2
1791,1791.6,1,overpopulation,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.6
1791,1791.7,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.7
1791,1791.8,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.8
1791,1791.9,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.9
1791,1791.1,0,,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.10
1791,1791.11,1,human activity,,,,UgiFsNyk-s9Xj3gCoAEC.8IPANDDzsn08Y7HNAHSyUx.11
977,977.0,1,overpopulation,,,,UgiHdqjoBWtpu3gCoAEC.89dSWKb7zeW89dy4pNEx2-.0
977,977.1,0,,,,,UgiHdqjoBWtpu3gCoAEC.89dSWKb7zeW89dy4pNEx2-.1
977,977.2,1,human activity,,,,UgiHdqjoBWtpu3gCoAEC.89dSWKb7zeW89dy4pNEx2-.2
977,977.3,1,overpopulation,,,,UgiHdqjoBWtpu3gCoAEC.89dSWKb7zeW89dy4pNEx2-.3
977,977.4,0,,,,,UgiHdqjoBWtpu3gCoAEC.89dSWKb7zeW89dy4pNEx2-.4
370,370.0,0,,,,,UgiHdqjoBWtpu3gCoAEC.89dSWKb7zeW8LHHxQFgbsp.0
878,878.0,0,,,,,UgiHdqjoBWtpu3gCoAEC.89dSWKb7zeW8yYBGTRp-D3.0
878,878.1,0,,,,,UgiHdqjoBWtpu3gCoAEC.89dSWKb7zeW8yYBGTRp-D3.1
878,878.2,0,,,,,UgiHdqjoBWtpu3gCoAEC.89dSWKb7zeW8yYBGTRp-D3.2
2622,2622.0,1,contamination,,,,UgiIoMq4nacS_3gCoAEC.0
2622,2622.1,1,contamination,,,,UgiIoMq4nacS_3gCoAEC.1
2622,2622.2,1,overpopulation,,,,UgiIoMq4nacS_3gCoAEC.2
2622,2622.3,1,contamination,,,,UgiIoMq4nacS_3gCoAEC.3
2622,2622.4,0,,,,,UgiIoMq4nacS_3gCoAEC.4
2622,2622.5,0,,,,,UgiIoMq4nacS_3gCoAEC.5
940,940.0,0,,,,,UgiIsRNN40gsyngCoAEC.8IP3ewWdS4F8VXvuIdwi1K.0
940,940.1,0,,,,,UgiIsRNN40gsyngCoAEC.8IP3ewWdS4F8VXvuIdwi1K.1
940,940.2,0,,,,,UgiIsRNN40gsyngCoAEC.8IP3ewWdS4F8VXvuIdwi1K.2
940,940.3,0,,,,,UgiIsRNN40gsyngCoAEC.8IP3ewWdS4F8VXvuIdwi1K.3
2537,2537.0,0,,,,,UgiJqEzhuoKIkHgCoAEC.8QqOdOfswVP8UHjAMXhWfi.0
2537,2537.1,1,corruption,,,,UgiJqEzhuoKIkHgCoAEC.8QqOdOfswVP8UHjAMXhWfi.1
2537,2537.2,1,government inaction,,,,UgiJqEzhuoKIkHgCoAEC.8QqOdOfswVP8UHjAMXhWfi.2
976,976.0,0,,,,,UgiJqEzhuoKIkHgCoAEC.8QqOdOfswVP8VAKzGayo5E.0
976,976.1,0,,,,,UgiJqEzhuoKIkHgCoAEC.8QqOdOfswVP8VAKzGayo5E.1
976,976.2,1,lack of infrastructure,,,,UgiJqEzhuoKIkHgCoAEC.8QqOdOfswVP8VAKzGayo5E.2
2118,2118.0,1,religion,,,,UgiJqEzhuoKIkHgCoAEC.8QqOdOfswVP8VIMKTQY1FF.0
2118,2118.1,1,religion,,,,UgiJqEzhuoKIkHgCoAEC.8QqOdOfswVP8VIMKTQY1FF.1
2118,2118.2,1,religion,,,,UgiJqEzhuoKIkHgCoAEC.8QqOdOfswVP8VIMKTQY1FF.2
3112,3112.0,1,lack of infrastructure,,,,UgiP2ZxDwpddEXgCoAEC.0
1623,1623.0,0,,,,,UgiPBAXaG3ObH3gCoAEC.8IOzxRIXLR58RwHUagFRbc.0
1623,1623.1,0,,,,,UgiPBAXaG3ObH3gCoAEC.8IOzxRIXLR58RwHUagFRbc.1
1623,1623.2,0,,,,,UgiPBAXaG3ObH3gCoAEC.8IOzxRIXLR58RwHUagFRbc.2
1623,1623.3,0,,,,,UgiPBAXaG3ObH3gCoAEC.8IOzxRIXLR58RwHUagFRbc.3
1623,1623.4,0,,,,,UgiPBAXaG3ObH3gCoAEC.8IOzxRIXLR58RwHUagFRbc.4
1623,1623.5,0,,,,,UgiPBAXaG3ObH3gCoAEC.8IOzxRIXLR58RwHUagFRbc.5
86,86.0,0,,,,,UgiPi4ea1rcgKHgCoAEC.0
86,86.1,0,,,,,UgiPi4ea1rcgKHgCoAEC.1
86,86.2,0,,,,,UgiPi4ea1rcgKHgCoAEC.2
86,86.3,1,contamination,,,,UgiPi4ea1rcgKHgCoAEC.3
86,86.4,0,,,,,UgiPi4ea1rcgKHgCoAEC.4
86,86.5,0,,,,,UgiPi4ea1rcgKHgCoAEC.5
86,86.6,0,,,,,UgiPi4ea1rcgKHgCoAEC.6
1705,1705.0,1,contamination,,,,UgiQET21i6mCsXgCoAEC.8UQZSCyzpga8XWaOGZ-7sm.0
1784,1784.0,1,contamination,,,,UgiQET21i6mCsXgCoAEC.8UQZSCyzpga8XYzHDNuzDa.0
1784,1784.1,1,contamination,,,,UgiQET21i6mCsXgCoAEC.8UQZSCyzpga8XYzHDNuzDa.1
1784,1784.2,1,contamination,,,,UgiQET21i6mCsXgCoAEC.8UQZSCyzpga8XYzHDNuzDa.2
1784,1784.3,1,contamination,,,,UgiQET21i6mCsXgCoAEC.8UQZSCyzpga8XYzHDNuzDa.3
1784,1784.4,1,contamination,,,,UgiQET21i6mCsXgCoAEC.8UQZSCyzpga8XYzHDNuzDa.4
519,519.0,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.0
519,519.1,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.1
519,519.2,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.2
519,519.3,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.3
519,519.4,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.4
519,519.5,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.5
519,519.6,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.6
519,519.7,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.7
519,519.8,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.8
519,519.9,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.9
519,519.1,0,,,,,UgiRZD_6xBVFf3gCoAEC.8IP0U9bvMB88IQCumiQkiH.10
1888,1888.0,0,,,,,UgiTNl9-McCjN3gCoAEC.0
1888,1888.1,0,,,,,UgiTNl9-McCjN3gCoAEC.1
1888,1888.2,0,,,,,UgiTNl9-McCjN3gCoAEC.2
1888,1888.3,1,contamination,,,,UgiTNl9-McCjN3gCoAEC.3
1888,1888.4,1,contamination,,,,UgiTNl9-McCjN3gCoAEC.4
1888,1888.5,1,contamination,,,,UgiTNl9-McCjN3gCoAEC.5
1888,1888.6,1,contamination,,,,UgiTNl9-McCjN3gCoAEC.6
194,194.0,0,,,,,UgiTNl9-McCjN3gCoAEC.8UWVStnBXSb8XmWdMA5tiz.0
194,194.1,0,,,,,UgiTNl9-McCjN3gCoAEC.8UWVStnBXSb8XmWdMA5tiz.1
194,194.2,0,,,,,UgiTNl9-McCjN3gCoAEC.8UWVStnBXSb8XmWdMA5tiz.2
194,194.3,0,,,,,UgiTNl9-McCjN3gCoAEC.8UWVStnBXSb8XmWdMA5tiz.3
194,194.4,0,,,,,UgiTNl9-McCjN3gCoAEC.8UWVStnBXSb8XmWdMA5tiz.4
194,194.5,0,,,,,UgiTNl9-McCjN3gCoAEC.8UWVStnBXSb8XmWdMA5tiz.5
194,194.6,0,,,,,UgiTNl9-McCjN3gCoAEC.8UWVStnBXSb8XmWdMA5tiz.6
194,194.7,0,,,,,UgiTNl9-McCjN3gCoAEC.8UWVStnBXSb8XmWdMA5tiz.7
194,194.8,0,,,,,UgiTNl9-McCjN3gCoAEC.8UWVStnBXSb8XmWdMA5tiz.8
1735,1735.0,1,industrial development,,,,UgiV1rx3wx75iHgCoAEC.0
1735,1735.1,1,industrial development,climate change,,,UgiV1rx3wx75iHgCoAEC.1
1735,1735.2,0,,,,,UgiV1rx3wx75iHgCoAEC.2
1735,1735.3,0,,,,,UgiV1rx3wx75iHgCoAEC.3
1735,1735.4,0,,,,,UgiV1rx3wx75iHgCoAEC.4
1735,1735.5,0,,,,,UgiV1rx3wx75iHgCoAEC.5
814,814.0,1,overpopulation,,,,UgiVE_Mv-ujkPngCoAEC.0
814,814.1,1,overpopulation,,,,UgiVE_Mv-ujkPngCoAEC.1
814,814.2,0,,,,,UgiVE_Mv-ujkPngCoAEC.2
632,632.0,0,,,,,UgiVzCgInICZSXgCoAEC.0
632,632.1,0,,,,,UgiVzCgInICZSXgCoAEC.1
632,632.2,0,,,,,UgiVzCgInICZSXgCoAEC.2
632,632.3,0,,,,,UgiVzCgInICZSXgCoAEC.3
53,53.0,1,human activity,,,,UgiYxHD3JQ_x-3gCoAEC.0
2417,2417.0,0,,,,,UgibR_ijPeYE7ngCoAEC.8TLg2F7C-GD8WooBysryeU.0
1829,1829.0,0,,,,,UgieO4FqJvTqVHgCoAEC.7ztnss2-5iM7-I0jnkM6X2.0
1829,1829.1,0,,,,,UgieO4FqJvTqVHgCoAEC.7ztnss2-5iM7-I0jnkM6X2.1
1829,1829.2,1,religion,contamination,,,UgieO4FqJvTqVHgCoAEC.7ztnss2-5iM7-I0jnkM6X2.2
1829,1829.3,1,contamination,,,,UgieO4FqJvTqVHgCoAEC.7ztnss2-5iM7-I0jnkM6X2.3
2427,2427.0,1,government inaction,,,,UgierEGVwmfpGXgCoAEC.0
2427,2427.1,1,government inaction,,,,UgierEGVwmfpGXgCoAEC.1
532,532.0,1,contamination,,,,UgigZeJusTtPDngCoAEC.0
532,532.1,0,,,,,UgigZeJusTtPDngCoAEC.1
532,532.2,0,,,,,UgigZeJusTtPDngCoAEC.2
532,532.3,1,contamination,,,,UgigZeJusTtPDngCoAEC.3
532,532.4,1,contamination,,,,UgigZeJusTtPDngCoAEC.4
1314,1314.0,1,overpopulation,,,,UgiiBdD0tdJAq3gCoAEC.0
1314,1314.1,0,,,,,UgiiBdD0tdJAq3gCoAEC.1
1253,1253.0,1,contamination,public water wastage,,,UgiixIV3SZPhhXgCoAEC.0
51,51.0,0,,,,,UginpMmmkLSIv3gCoAEC.8KrGf6svUiV8MIcP7tizjs.0
51,51.1,1,industrial development,groundwater exploitation,,,UginpMmmkLSIv3gCoAEC.8KrGf6svUiV8MIcP7tizjs.1
51,51.2,1,industrial development,loss of water bodies,,,UginpMmmkLSIv3gCoAEC.8KrGf6svUiV8MIcP7tizjs.2
51,51.3,0,,,,,UginpMmmkLSIv3gCoAEC.8KrGf6svUiV8MIcP7tizjs.3
1327,1327.0,0,,,,,Ugir70x4_Z9Tv3gCoAEC.0
1327,1327.1,0,,,,,Ugir70x4_Z9Tv3gCoAEC.1
1148,1148.0,1,overpopulation,,,,Ugis-rqyS8hUSngCoAEC.0
1148,1148.1,1,overpopulation,,,,Ugis-rqyS8hUSngCoAEC.1
2930,2930.0,0,,,,,UgitGmJF7blJE3gCoAEC.0
2930,2930.1,1,climate change,,,,UgitGmJF7blJE3gCoAEC.1
1587,1587.0,1,overpopulation,,,,UgiuZkrsr72uZngCoAEC.0
1587,1587.1,0,,,,,UgiuZkrsr72uZngCoAEC.1
1901,1901.0,0,,,,,UgiuZkrsr72uZngCoAEC.89if-Wku66x8co6oftcujN.0
1901,1901.1,0,,,,,UgiuZkrsr72uZngCoAEC.89if-Wku66x8co6oftcujN.1
1901,1901.2,0,,,,,UgiuZkrsr72uZngCoAEC.89if-Wku66x8co6oftcujN.2
1901,1901.3,0,,,,,UgiuZkrsr72uZngCoAEC.89if-Wku66x8co6oftcujN.3
1901,1901.4,0,,,,,UgiuZkrsr72uZngCoAEC.89if-Wku66x8co6oftcujN.4
1901,1901.5,0,,,,,UgiuZkrsr72uZngCoAEC.89if-Wku66x8co6oftcujN.5
1901,1901.6,0,,,,,UgiuZkrsr72uZngCoAEC.89if-Wku66x8co6oftcujN.6
1901,1901.7,0,,,,,UgiuZkrsr72uZngCoAEC.89if-Wku66x8co6oftcujN.7
1901,1901.8,0,,,,,UgiuZkrsr72uZngCoAEC.89if-Wku66x8co6oftcujN.8
1647,1647.0,1,contamination,pollution,,,Ugivk3tkvFRcbHgCoAEC.0
1647,1647.1,1,lack of infrastructure,,,,Ugivk3tkvFRcbHgCoAEC.1
1021,1021.0,0,,,,,Ugivo_HP5GHwpngCoAEC.8Q2SQWfmwFb8WHN0QlhJ3h.0
1021,1021.1,0,,,,,Ugivo_HP5GHwpngCoAEC.8Q2SQWfmwFb8WHN0QlhJ3h.1
1021,1021.2,0,,,,,Ugivo_HP5GHwpngCoAEC.8Q2SQWfmwFb8WHN0QlhJ3h.2
1021,1021.3,0,,,,,Ugivo_HP5GHwpngCoAEC.8Q2SQWfmwFb8WHN0QlhJ3h.3
1021,1021.4,0,,,,,Ugivo_HP5GHwpngCoAEC.8Q2SQWfmwFb8WHN0QlhJ3h.4
1021,1021.5,0,,,,,Ugivo_HP5GHwpngCoAEC.8Q2SQWfmwFb8WHN0QlhJ3h.5
1021,1021.6,0,,,,,Ugivo_HP5GHwpngCoAEC.8Q2SQWfmwFb8WHN0QlhJ3h.6
1021,1021.7,0,,,,,Ugivo_HP5GHwpngCoAEC.8Q2SQWfmwFb8WHN0QlhJ3h.7
1410,1410.0,0,,,,,Ugj1yC99g_U3T3gCoAEC.7zu1OsfX8L_7-KbOkyV5eJ.0
1410,1410.1,1,contamination,,,,Ugj1yC99g_U3T3gCoAEC.7zu1OsfX8L_7-KbOkyV5eJ.1
1410,1410.2,1,contamination,,,,Ugj1yC99g_U3T3gCoAEC.7zu1OsfX8L_7-KbOkyV5eJ.2
1410,1410.3,1,contamination,,,,Ugj1yC99g_U3T3gCoAEC.7zu1OsfX8L_7-KbOkyV5eJ.3
1410,1410.4,1,contamination,,,,Ugj1yC99g_U3T3gCoAEC.7zu1OsfX8L_7-KbOkyV5eJ.4
1814,1814.0,1,government inaction,,,,Ugj2KxbUul1URHgCoAEC.0
1814,1814.1,1,government inaction,,,,Ugj2KxbUul1URHgCoAEC.1
1814,1814.2,1,government inaction,,,,Ugj2KxbUul1URHgCoAEC.2
1814,1814.3,0,,,,,Ugj2KxbUul1URHgCoAEC.3
1814,1814.4,1,lack of awareness,contamination,,,Ugj2KxbUul1URHgCoAEC.4
1814,1814.5,0,,,,,Ugj2KxbUul1URHgCoAEC.5
1814,1814.6,1,government inaction,,,,Ugj2KxbUul1URHgCoAEC.6
1814,1814.7,1,government inaction,,,,Ugj2KxbUul1URHgCoAEC.7
1814,1814.8,0,,,,,Ugj2KxbUul1URHgCoAEC.8
1814,1814.9,0,,,,,Ugj2KxbUul1URHgCoAEC.9
1814,1814.1,0,,,,,Ugj2KxbUul1URHgCoAEC.10
1814,1814.11,0,,,,,Ugj2KxbUul1URHgCoAEC.11
1814,1814.12,0,,,,,Ugj2KxbUul1URHgCoAEC.12
1814,1814.13,0,,,,,Ugj2KxbUul1URHgCoAEC.13
1814,1814.14,0,,,,,Ugj2KxbUul1URHgCoAEC.14
2797,2797.0,1,corruption,,,,Ugj2KxbUul1URHgCoAEC.8VaSVSomrQG8Vd7hW5v9zO.0
2797,2797.1,1,contamination,,,,Ugj2KxbUul1URHgCoAEC.8VaSVSomrQG8Vd7hW5v9zO.1
2797,2797.2,1,lack of awareness,,,,Ugj2KxbUul1URHgCoAEC.8VaSVSomrQG8Vd7hW5v9zO.2
2797,2797.3,0,,,,,Ugj2KxbUul1URHgCoAEC.8VaSVSomrQG8Vd7hW5v9zO.3
2797,2797.4,0,,,,,Ugj2KxbUul1URHgCoAEC.8VaSVSomrQG8Vd7hW5v9zO.4
2797,2797.5,0,,,,,Ugj2KxbUul1URHgCoAEC.8VaSVSomrQG8Vd7hW5v9zO.5
2844,2844.0,0,,,,,Ugj480_Ns0TtKngCoAEC.0
2844,2844.1,0,,,,,Ugj480_Ns0TtKngCoAEC.1
2844,2844.2,0,,,,,Ugj480_Ns0TtKngCoAEC.2
2844,2844.3,0,,,,,Ugj480_Ns0TtKngCoAEC.3
2844,2844.4,0,,,,,Ugj480_Ns0TtKngCoAEC.4
2844,2844.5,0,,,,,Ugj480_Ns0TtKngCoAEC.5
2844,2844.6,1,overpopulation,lack of infrastructure,,,Ugj480_Ns0TtKngCoAEC.6
871,871.0,1,human activity,,,,Ugj4FHFBmC7snHgCoAEC.0
871,871.1,1,human activity,,,,Ugj4FHFBmC7snHgCoAEC.1
871,871.2,1,overpopulation,,,,Ugj4FHFBmC7snHgCoAEC.2
1692,1692.0,1,overpopulation,,,,Ugj5kgVS05bi-HgCoAEC.0
1692,1692.1,1,overpopulation,,,,Ugj5kgVS05bi-HgCoAEC.1
475,475.0,0,,,,,Ugj6G_2AinMvoXgCoAEC.0
475,475.1,1,climate change,agriculture,,,Ugj6G_2AinMvoXgCoAEC.1
475,475.2,1,agriculture,,,,Ugj6G_2AinMvoXgCoAEC.2
475,475.3,1,agriculture,,,,Ugj6G_2AinMvoXgCoAEC.3
844,844.0,1,agriculture,,,,Ugj6G_2AinMvoXgCoAEC.8Ctb1ti35_Z8FMj7Bf3BoE.0
844,844.1,0,,,,,Ugj6G_2AinMvoXgCoAEC.8Ctb1ti35_Z8FMj7Bf3BoE.1
844,844.2,0,,,,,Ugj6G_2AinMvoXgCoAEC.8Ctb1ti35_Z8FMj7Bf3BoE.2
844,844.3,0,,,,,Ugj6G_2AinMvoXgCoAEC.8Ctb1ti35_Z8FMj7Bf3BoE.3
844,844.4,0,,,,,Ugj6G_2AinMvoXgCoAEC.8Ctb1ti35_Z8FMj7Bf3BoE.4
844,844.5,1,agriculture,,,,Ugj6G_2AinMvoXgCoAEC.8Ctb1ti35_Z8FMj7Bf3BoE.5
1382,1382.0,1,overpopulation,,,,Ugj7edSpUNlXw3gCoAEC.0
1382,1382.1,1,overpopulation,,,,Ugj7edSpUNlXw3gCoAEC.1
1382,1382.2,0,,,,,Ugj7edSpUNlXw3gCoAEC.2
1733,1733.0,1,overpopulation,deforestation,,,UgjE2sf7LaLRingCoAEC.8IOzukOl3WW8IP4e8l34-_.0
787,787.0,1,overpopulation,,,,UgjE2sf7LaLRingCoAEC.8IOzukOl3WW8IP55VOqaiW.0
787,787.1,1,overpopulation,,,,UgjE2sf7LaLRingCoAEC.8IOzukOl3WW8IP55VOqaiW.1
